has_null,gender,age,age_o,race,race_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sincere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,like,guess_prob_liked,met,match
1,female,26.0,29.0,Latino/HispanicAmerican,European/Caucasian-American,1.0,3.0,25.0,15.0,20.0,20.0,10.0,10.0,7.0,8.0,6.0,7.0,7.0,6.0,15.0,15.0,15.0,20.0,20.0,15.0,5.0,6.0,6.0,6.0,8.0,3.0,0.44,5.0,,6.0,6.0,0.0,0
1,female,24.0,34.0,European/Caucasian-American,European/Caucasian-American,7.0,6.0,30.0,20.0,30.0,5.0,5.0,10.0,,,,,,,10.0,20.0,27.0,23.0,15.0,5.0,,,,,,,0.41,6.0,,,,,0
1,female,24.0,30.0,European/Caucasian-American,European/Caucasian-American,7.0,6.0,20.51,14.53,24.79,17.09,5.98,17.09,7.0,7.0,8.0,7.0,7.0,7.0,10.0,20.0,27.0,23.0,15.0,5.0,6.0,10.0,10.0,8.0,8.0,3.0,0.07,6.0,,4.0,7.0,0.0,0
1,female,24.0,23.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,7.0,6.0,25.0,20.0,20.0,20.0,5.0,10.0,5.0,8.0,7.0,7.0,6.0,7.0,10.0,20.0,27.0,23.0,15.0,5.0,4.0,10.0,10.0,6.0,10.0,1.0,0.45,6.0,,4.0,6.0,0.0,0
1,female,24.0,27.0,European/Caucasian-American,Latino/HispanicAmerican,7.0,6.0,25.0,25.0,25.0,15.0,10.0,0.0,7.0,9.0,9.0,9.0,9.0,7.0,10.0,20.0,27.0,23.0,15.0,5.0,6.0,8.0,8.0,10.0,9.0,6.0,0.18,6.0,,8.0,8.0,0.0,1
1,female,24.0,30.0,European/Caucasian-American,European/Caucasian-American,7.0,6.0,31.58,10.53,15.79,21.05,10.53,10.53,3.0,8.0,6.0,6.0,5.0,2.0,10.0,20.0,27.0,23.0,15.0,5.0,10.0,9.0,9.0,7.0,9.0,7.0,0.19,6.0,,7.0,5.0,0.0,0
1,female,24.0,27.0,European/Caucasian-American,European/Caucasian-American,7.0,6.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,6.0,6.0,5.0,5.0,5.0,10.0,20.0,27.0,23.0,15.0,5.0,9.0,10.0,10.0,6.0,9.0,8.0,0.19,6.0,,9.0,6.0,0.0,1
1,female,24.0,27.0,European/Caucasian-American,European/Caucasian-American,7.0,6.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,7.0,8.0,6.0,5.0,10.0,20.0,27.0,23.0,15.0,5.0,7.0,10.0,9.0,5.0,8.0,4.0,0.32,6.0,,4.0,3.0,0.0,0
1,female,24.0,24.0,European/Caucasian-American,Other,7.0,6.0,20.0,10.0,25.0,20.0,10.0,15.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,20.0,27.0,23.0,15.0,5.0,8.0,10.0,9.0,9.0,7.0,8.0,0.32,6.0,,8.0,6.0,0.0,1
1,female,24.0,25.0,European/Caucasian-American,European/Caucasian-American,7.0,6.0,17.0,18.0,28.0,27.0,5.0,5.0,10.0,8.0,10.0,8.0,8.0,8.0,10.0,20.0,27.0,23.0,15.0,5.0,7.0,10.0,8.0,10.0,6.0,5.0,0.04,6.0,,7.0,10.0,0.0,1
1,female,24.0,28.0,European/Caucasian-American,European/Caucasian-American,7.0,6.0,50.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,8.0,10.0,7.0,10.0,20.0,27.0,23.0,15.0,5.0,10.0,9.0,10.0,8.0,8.0,5.0,0.19,6.0,,10.0,8.0,0.0,0
1,female,24.0,27.0,European/Caucasian-American,European/Caucasian-American,7.0,6.0,40.0,0.0,10.0,50.0,0.0,0.0,4.0,8.0,7.0,4.0,5.0,5.0,10.0,20.0,27.0,23.0,15.0,5.0,8.0,10.0,8.0,7.0,7.0,6.0,0.23,6.0,,6.0,7.0,0.0,0
1,female,24.0,27.0,European/Caucasian-American,European/Caucasian-American,7.0,6.0,30.0,15.0,15.0,20.0,5.0,15.0,7.0,7.0,6.0,7.0,8.0,7.0,10.0,20.0,27.0,23.0,15.0,5.0,8.0,7.0,7.0,7.0,7.0,8.0,-0.19,6.0,,6.0,6.0,0.0,0
1,female,24.0,29.0,European/Caucasian-American,Latino/HispanicAmerican,7.0,6.0,75.0,5.0,5.0,10.0,0.0,5.0,7.0,8.0,9.0,10.0,6.0,6.0,10.0,20.0,27.0,23.0,15.0,5.0,10.0,9.0,8.0,8.0,8.0,6.0,0.44,6.0,,8.0,7.0,0.0,0
1,female,24.0,30.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,7.0,6.0,50.0,10.0,10.0,10.0,5.0,15.0,6.0,5.0,6.0,4.0,4.0,5.0,10.0,20.0,27.0,23.0,15.0,5.0,5.0,10.0,9.0,6.0,10.0,6.0,-0.04,6.0,,6.0,10.0,0.0,0
1,female,24.0,27.0,European/Caucasian-American,European/Caucasian-American,7.0,6.0,30.0,20.0,15.0,15.0,8.0,12.0,3.0,7.0,6.0,5.0,4.0,3.0,10.0,20.0,27.0,23.0,15.0,5.0,10.0,8.0,9.0,9.0,8.0,6.0,0.01,6.0,,9.0,7.0,0.0,0
1,female,24.0,25.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,7.0,6.0,30.0,10.0,15.0,20.0,15.0,10.0,,,,,,,10.0,20.0,27.0,23.0,15.0,5.0,5.0,8.0,9.0,8.0,8.0,8.0,0.02,6.0,,6.0,1.0,0.0,0
1,female,24.0,26.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,7.0,6.0,25.0,20.0,10.0,20.0,15.0,10.0,5.0,8.0,9.0,8.0,9.0,5.0,10.0,20.0,27.0,23.0,15.0,5.0,5.0,10.0,8.0,5.0,10.0,5.0,0.2,6.0,,5.0,5.0,0.0,0
1,female,24.0,29.0,European/Caucasian-American,European/Caucasian-American,7.0,6.0,25.0,15.0,20.0,20.0,10.0,10.0,7.0,8.0,7.0,8.0,7.0,5.0,10.0,20.0,27.0,23.0,15.0,5.0,8.0,9.0,10.0,6.0,10.0,6.0,0.59,6.0,,8.0,7.0,0.0,0
1,female,,34.0,,European/Caucasian-American,,,30.0,20.0,30.0,5.0,5.0,10.0,10.0,9.0,7.0,8.0,8.0,7.0,,,,,,,4.0,7.0,8.0,5.0,5.0,1.0,,,,5.0,5.0,0.0,0
1,female,,30.0,,European/Caucasian-American,,,20.51,14.53,24.79,17.09,5.98,17.09,8.0,8.0,7.0,7.0,7.0,8.0,,,,,,,7.0,8.0,9.0,7.0,9.0,3.0,,,,6.0,5.0,0.0,0
1,female,,23.0,,Asian/PacificIslander/Asian-American,,,25.0,20.0,20.0,20.0,5.0,10.0,7.0,7.0,8.0,7.0,7.0,8.0,,,,,,,5.0,10.0,10.0,6.0,10.0,0.0,,,,7.0,2.0,0.0,0
1,female,,27.0,,Latino/HispanicAmerican,,,25.0,25.0,25.0,15.0,10.0,0.0,8.0,8.0,10.0,6.0,10.0,8.0,,,,,,,6.0,7.0,8.0,8.0,6.0,5.0,,,,6.0,4.0,0.0,0
1,female,,30.0,,European/Caucasian-American,,,31.58,10.53,15.79,21.05,10.53,10.53,9.0,7.0,9.0,9.0,9.0,8.0,,,,,,,8.0,10.0,10.0,10.0,8.0,8.0,,,,9.0,6.0,1.0,0
1,female,,27.0,,European/Caucasian-American,,,14.0,18.0,17.0,16.0,15.0,20.0,10.0,8.0,8.0,9.0,8.0,8.0,,,,,,,7.0,8.0,9.0,9.0,9.0,10.0,,,,9.0,5.0,,1
1,female,,27.0,,European/Caucasian-American,,,30.0,15.0,20.0,25.0,5.0,5.0,9.0,7.0,8.0,8.0,8.0,8.0,,,,,,,9.0,9.0,9.0,8.0,9.0,9.0,,,,9.0,6.0,0.0,1
1,female,,24.0,,Other,,,20.0,10.0,25.0,20.0,10.0,15.0,9.0,8.0,8.0,8.0,7.0,8.0,,,,,,,8.0,9.0,8.0,7.0,7.0,5.0,,,,8.0,6.0,0.0,0
1,female,,25.0,,European/Caucasian-American,,,17.0,18.0,28.0,27.0,5.0,5.0,10.0,8.0,10.0,9.0,10.0,7.0,,,,,,,7.0,9.0,9.0,10.0,10.0,6.0,,,,8.0,5.0,0.0,0
1,female,,28.0,,European/Caucasian-American,,,50.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,9.0,10.0,,,,,,,9.0,8.0,8.0,9.0,8.0,9.0,,,,8.0,6.0,0.0,1
1,female,,27.0,,European/Caucasian-American,,,40.0,0.0,10.0,50.0,0.0,0.0,9.0,7.0,4.0,5.0,5.0,5.0,,,,,,,7.0,8.0,8.0,8.0,7.0,6.0,,,,9.0,5.0,0.0,0
1,female,,27.0,,European/Caucasian-American,,,30.0,15.0,15.0,20.0,5.0,15.0,9.0,9.0,8.0,8.0,8.0,7.0,,,,,,,7.0,7.0,9.0,9.0,6.0,8.0,,,,7.0,3.0,1.0,1
1,female,,29.0,,Latino/HispanicAmerican,,,75.0,5.0,5.0,10.0,0.0,5.0,8.0,8.0,9.0,6.0,8.0,9.0,,,,,,,9.0,8.0,8.0,7.0,7.0,7.0,,,,7.0,6.0,0.0,1
1,female,,30.0,,Asian/PacificIslander/Asian-American,,,50.0,10.0,10.0,10.0,5.0,15.0,5.0,5.0,6.0,5.0,5.0,5.0,,,,,,,6.0,7.0,8.0,6.0,7.0,4.0,,,,6.0,2.0,0.0,0
1,female,,27.0,,European/Caucasian-American,,,30.0,20.0,15.0,15.0,8.0,12.0,5.0,6.0,7.0,6.0,7.0,7.0,,,,,,,8.0,8.0,9.0,7.0,7.0,8.0,,,,8.0,5.0,0.0,0
1,female,,25.0,,Asian/PacificIslander/Asian-American,,,30.0,10.0,15.0,20.0,15.0,10.0,8.0,9.0,7.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,0
1,female,,26.0,,Asian/PacificIslander/Asian-American,,,25.0,20.0,10.0,20.0,15.0,10.0,9.0,9.0,9.0,9.0,7.0,7.0,,,,,,,6.0,6.0,5.0,4.0,4.0,3.0,,,,4.0,3.0,0.0,0
1,female,,29.0,,European/Caucasian-American,,,25.0,15.0,20.0,20.0,10.0,10.0,8.0,9.0,7.0,7.0,6.0,8.0,,,,,,,9.0,8.0,7.0,9.0,7.0,10.0,,,,9.0,6.0,0.0,1
1,female,26.0,34.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,30.0,20.0,30.0,5.0,5.0,10.0,4.0,9.0,7.0,4.0,3.0,1.0,30.0,5.0,10.0,20.0,30.0,5.0,4.0,1.0,5.0,4.0,4.0,5.0,0.08,5.0,,3.0,1.0,0.0,0
1,female,26.0,30.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,20.51,14.53,24.79,17.09,5.98,17.09,,,,,,,30.0,5.0,10.0,20.0,30.0,5.0,7.0,8.0,8.0,7.0,6.0,7.0,0.48,5.0,,8.0,3.0,0.0,0
1,female,26.0,23.0,Black/AfricanAmerican,Asian/PacificIslander/Asian-American,1.0,1.0,25.0,20.0,20.0,20.0,5.0,10.0,2.0,4.0,4.0,3.0,2.0,1.0,30.0,5.0,10.0,20.0,30.0,5.0,6.0,10.0,9.0,7.0,6.0,5.0,0.51,5.0,,6.0,2.0,0.0,0
1,female,26.0,27.0,Black/AfricanAmerican,Latino/HispanicAmerican,1.0,1.0,25.0,25.0,25.0,15.0,10.0,0.0,3.0,8.0,6.0,5.0,8.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,7.0,10.0,9.0,7.0,7.0,5.0,0.09,5.0,,7.0,5.0,0.0,0
1,female,26.0,30.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,31.58,10.53,15.79,21.05,10.53,10.53,4.0,8.0,8.0,4.0,3.0,3.0,30.0,5.0,10.0,20.0,30.0,5.0,9.0,,,,,,0.16,5.0,,7.0,2.0,0.0,0
1,female,26.0,27.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,14.0,18.0,17.0,16.0,15.0,20.0,2.0,6.0,7.0,5.0,6.0,4.0,30.0,5.0,10.0,20.0,30.0,5.0,7.0,9.0,9.0,5.0,7.0,5.0,0.21,5.0,,6.0,4.0,0.0,0
1,female,26.0,27.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,30.0,15.0,20.0,25.0,5.0,5.0,,,,,,,30.0,5.0,10.0,20.0,30.0,5.0,,,,,,,0.34,5.0,,,,,0
1,female,26.0,24.0,Black/AfricanAmerican,Other,1.0,1.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,,30.0,5.0,10.0,20.0,30.0,5.0,,,,,,,0.52,5.0,,,,,0
1,female,26.0,25.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,17.0,18.0,28.0,27.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,30.0,5.0,10.0,20.0,30.0,5.0,7.0,10.0,9.0,10.0,9.0,5.0,-0.19,5.0,,8.0,4.0,0.0,0
1,female,26.0,28.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,50.0,10.0,10.0,10.0,10.0,10.0,2.0,10.0,6.0,6.0,7.0,2.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,8.0,8.0,7.0,7.0,8.0,0.02,5.0,,7.0,2.0,0.0,0
1,female,26.0,27.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,40.0,0.0,10.0,50.0,0.0,0.0,2.0,8.0,8.0,6.0,6.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,10.0,9.0,9.0,8.0,5.0,-0.31,5.0,,8.0,,0.0,0
1,female,26.0,27.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,30.0,15.0,15.0,20.0,5.0,15.0,2.0,6.0,7.0,4.0,4.0,1.0,30.0,5.0,10.0,20.0,30.0,5.0,7.0,9.0,8.0,9.0,7.0,3.0,-0.43,5.0,,7.0,2.0,0.0,0
1,female,26.0,29.0,Black/AfricanAmerican,Latino/HispanicAmerican,1.0,1.0,75.0,5.0,5.0,10.0,0.0,5.0,4.0,3.0,4.0,2.0,2.0,0.0,30.0,5.0,10.0,20.0,30.0,5.0,9.0,8.0,8.0,7.0,6.0,5.0,0.37,5.0,,7.0,3.0,0.0,0
1,female,26.0,30.0,Black/AfricanAmerican,Asian/PacificIslander/Asian-American,1.0,1.0,50.0,10.0,10.0,10.0,5.0,15.0,5.0,4.0,5.0,4.0,5.0,4.0,30.0,5.0,10.0,20.0,30.0,5.0,5.0,8.0,7.0,5.0,6.0,5.0,-0.23,5.0,,8.0,3.0,0.0,0
1,female,26.0,27.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,30.0,20.0,15.0,15.0,8.0,12.0,1.0,4.0,2.0,1.0,2.0,1.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,4.0,5.0,5.0,5.0,3.0,0.47,5.0,,5.0,1.0,0.0,0
1,female,26.0,25.0,Black/AfricanAmerican,Asian/PacificIslander/Asian-American,1.0,1.0,30.0,10.0,15.0,20.0,15.0,10.0,4.0,9.0,8.0,7.0,7.0,5.0,30.0,5.0,10.0,20.0,30.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,0.56,5.0,,6.0,2.0,0.0,0
1,female,26.0,26.0,Black/AfricanAmerican,Asian/PacificIslander/Asian-American,1.0,1.0,25.0,20.0,10.0,20.0,15.0,10.0,5.0,6.0,5.0,4.0,6.0,2.0,30.0,5.0,10.0,20.0,30.0,5.0,8.0,4.0,7.0,5.0,6.0,5.0,0.25,5.0,,4.0,1.0,0.0,0
1,female,26.0,29.0,Black/AfricanAmerican,European/Caucasian-American,1.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,4.0,8.0,6.0,4.0,4.0,3.0,30.0,5.0,10.0,20.0,30.0,5.0,,,,,,,0.22,5.0,,,,,0
1,female,21.0,34.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,3.0,30.0,20.0,30.0,5.0,5.0,10.0,7.0,7.0,8.0,8.0,9.0,8.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,10.0,10.0,7.0,10.0,6.0,0.63,5.0,,4.0,3.0,0.0,0
1,female,21.0,30.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,3.0,20.51,14.53,24.79,17.09,5.98,17.09,5.0,8.0,7.0,6.0,6.0,6.0,15.0,25.0,15.0,15.0,15.0,15.0,7.0,6.0,7.0,6.0,7.0,3.0,0.53,5.0,,4.0,3.0,0.0,0
1,female,21.0,23.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,3.0,3.0,25.0,20.0,20.0,20.0,5.0,10.0,6.0,8.0,9.0,7.0,7.0,4.0,15.0,25.0,15.0,15.0,15.0,15.0,9.0,9.0,10.0,8.0,7.0,6.0,0.05,5.0,,6.0,5.0,0.0,1
1,female,21.0,27.0,Asian/PacificIslander/Asian-American,Latino/HispanicAmerican,3.0,3.0,25.0,25.0,25.0,15.0,10.0,0.0,6.0,8.0,8.0,10.0,8.0,8.0,15.0,25.0,15.0,15.0,15.0,15.0,9.0,8.0,9.0,9.0,8.0,7.0,-0.14,5.0,,5.0,4.0,0.0,0
1,female,21.0,30.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,3.0,31.58,10.53,15.79,21.05,10.53,10.53,2.0,7.0,9.0,5.0,7.0,2.0,15.0,25.0,15.0,15.0,15.0,15.0,7.0,10.0,10.0,9.0,10.0,2.0,0.41,5.0,,3.0,3.0,0.0,0
1,female,21.0,27.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,3.0,14.0,18.0,17.0,16.0,15.0,20.0,5.0,6.0,6.0,6.0,5.0,4.0,15.0,25.0,15.0,15.0,15.0,15.0,9.0,10.0,10.0,8.0,8.0,4.0,0.56,5.0,,6.0,3.0,0.0,0
1,female,21.0,27.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,3.0,30.0,15.0,20.0,25.0,5.0,5.0,5.0,8.0,7.0,6.0,6.0,6.0,15.0,25.0,15.0,15.0,15.0,15.0,7.0,7.0,8.0,8.0,8.0,7.0,0.08,5.0,,6.0,4.0,0.0,0
1,female,21.0,24.0,Asian/PacificIslander/Asian-American,Other,3.0,3.0,20.0,10.0,25.0,20.0,10.0,15.0,,,,,,,15.0,25.0,15.0,15.0,15.0,15.0,7.0,8.0,8.0,8.0,8.0,7.0,0.67,5.0,,3.0,4.0,0.0,0
1,female,21.0,25.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,3.0,17.0,18.0,28.0,27.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,7.0,6.0,10.0,7.0,3.0,0.39,5.0,,3.0,3.0,0.0,0
1,female,21.0,28.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,3.0,50.0,10.0,10.0,10.0,10.0,10.0,4.0,7.0,5.0,5.0,5.0,3.0,15.0,25.0,15.0,15.0,15.0,15.0,9.0,9.0,10.0,9.0,10.0,6.0,0.13,5.0,,6.0,5.0,0.0,0
1,female,21.0,27.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,3.0,40.0,0.0,10.0,50.0,0.0,0.0,3.0,8.0,7.0,6.0,7.0,5.0,15.0,25.0,15.0,15.0,15.0,15.0,10.0,9.0,9.0,8.0,8.0,5.0,-0.38,5.0,,5.0,3.0,0.0,0
1,female,21.0,27.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,3.0,30.0,15.0,15.0,20.0,5.0,15.0,5.0,9.0,7.0,6.0,5.0,6.0,15.0,25.0,15.0,15.0,15.0,15.0,9.0,8.0,10.0,8.0,8.0,8.0,0.06,5.0,,6.0,5.0,0.0,0
1,female,21.0,29.0,Asian/PacificIslander/Asian-American,Latino/HispanicAmerican,3.0,3.0,75.0,5.0,5.0,10.0,0.0,5.0,6.0,9.0,10.0,10.0,8.0,9.0,15.0,25.0,15.0,15.0,15.0,15.0,9.0,9.0,9.0,9.0,9.0,8.0,0.22,5.0,,8.0,5.0,0.0,0
1,female,21.0,30.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,3.0,3.0,50.0,10.0,10.0,10.0,5.0,15.0,5.0,6.0,5.0,5.0,4.0,4.0,15.0,25.0,15.0,15.0,15.0,15.0,7.0,10.0,10.0,8.0,8.0,7.0,-0.06,5.0,,6.0,6.0,0.0,0
1,female,21.0,27.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,3.0,30.0,20.0,15.0,15.0,8.0,12.0,3.0,6.0,6.0,5.0,5.0,3.0,15.0,25.0,15.0,15.0,15.0,15.0,9.0,9.0,8.0,8.0,9.0,8.0,0.24,5.0,,6.0,5.0,0.0,0
1,female,21.0,25.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,3.0,3.0,30.0,10.0,15.0,20.0,15.0,10.0,5.0,9.0,7.0,6.0,6.0,6.0,15.0,25.0,15.0,15.0,15.0,15.0,7.0,8.0,10.0,5.0,9.0,6.0,0.19,5.0,,5.0,5.0,0.0,0
1,female,21.0,26.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,3.0,3.0,25.0,20.0,10.0,20.0,15.0,10.0,5.0,9.0,8.0,9.0,8.0,6.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,8.0,8.0,8.0,8.0,7.0,-0.07,5.0,,7.0,5.0,0.0,0
1,female,21.0,29.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,3.0,3.0,25.0,15.0,20.0,20.0,10.0,10.0,4.0,8.0,8.0,8.0,7.0,4.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,9.0,8.0,8.0,7.0,-0.04,5.0,,6.0,5.0,0.0,0
1,female,33.0,34.0,European/Caucasian-American,European/Caucasian-American,1.0,7.0,30.0,20.0,30.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,25.0,20.0,10.0,20.0,20.0,5.0,2.0,8.0,5.0,2.0,8.0,,0.5,6.0,,3.0,10.0,0.0,0
1,female,33.0,30.0,European/Caucasian-American,European/Caucasian-American,1.0,7.0,20.51,14.53,24.79,17.09,5.98,17.09,8.0,8.0,8.0,9.0,8.0,8.0,25.0,20.0,10.0,20.0,20.0,5.0,4.0,7.0,9.0,7.0,8.0,8.0,0.08,6.0,,8.0,8.0,0.0,1
1,female,33.0,23.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,7.0,25.0,20.0,20.0,20.0,5.0,10.0,7.0,8.0,7.0,8.0,8.0,7.0,25.0,20.0,10.0,20.0,20.0,5.0,4.0,8.0,6.0,3.0,7.0,,0.48,6.0,,7.0,6.0,0.0,0
1,female,33.0,27.0,European/Caucasian-American,Latino/HispanicAmerican,1.0,7.0,25.0,25.0,25.0,15.0,10.0,0.0,9.0,8.0,9.0,8.0,9.0,6.0,25.0,20.0,10.0,20.0,20.0,5.0,5.0,6.0,8.0,7.0,8.0,6.0,-0.01,6.0,,5.0,6.0,0.0,0
1,female,33.0,30.0,European/Caucasian-American,European/Caucasian-American,1.0,7.0,31.58,10.53,15.79,21.05,10.53,10.53,7.0,7.0,6.0,5.0,6.0,4.0,25.0,20.0,10.0,20.0,20.0,5.0,6.0,5.0,8.0,7.0,8.0,8.0,0.45,6.0,,6.0,7.0,0.0,0
1,female,33.0,27.0,European/Caucasian-American,European/Caucasian-American,1.0,7.0,14.0,18.0,17.0,16.0,15.0,20.0,9.0,10.0,8.0,9.0,8.0,9.0,25.0,20.0,10.0,20.0,20.0,5.0,6.0,8.0,8.0,8.0,,8.0,0.37,6.0,,8.0,8.0,0.0,1
1,female,33.0,27.0,European/Caucasian-American,European/Caucasian-American,1.0,7.0,30.0,15.0,20.0,25.0,5.0,5.0,8.0,7.0,7.0,7.0,7.0,8.0,25.0,20.0,10.0,20.0,20.0,5.0,4.0,8.0,7.0,8.0,5.0,8.0,0.13,6.0,,8.0,9.0,0.0,1
1,female,33.0,24.0,European/Caucasian-American,Other,1.0,7.0,20.0,10.0,25.0,20.0,10.0,15.0,7.0,8.0,7.0,8.0,8.0,7.0,25.0,20.0,10.0,20.0,20.0,5.0,4.0,8.0,6.0,8.0,7.0,8.0,0.08,6.0,,8.0,8.0,0.0,1
1,female,33.0,25.0,European/Caucasian-American,European/Caucasian-American,1.0,7.0,17.0,18.0,28.0,27.0,5.0,5.0,,,,,,,25.0,20.0,10.0,20.0,20.0,5.0,,,,,,,0.46,6.0,,,,,0
1,female,33.0,28.0,European/Caucasian-American,European/Caucasian-American,1.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,6.0,6.0,5.0,2.0,25.0,20.0,10.0,20.0,20.0,5.0,8.0,6.0,7.0,6.0,6.0,6.0,0.24,6.0,,8.0,8.0,0.0,0
1,female,33.0,27.0,European/Caucasian-American,European/Caucasian-American,1.0,7.0,40.0,0.0,10.0,50.0,0.0,0.0,8.0,8.0,7.0,7.0,7.0,5.0,25.0,20.0,10.0,20.0,20.0,5.0,7.0,8.0,7.0,8.0,7.0,,0.01,6.0,,7.0,8.0,0.0,1
1,female,33.0,27.0,European/Caucasian-American,European/Caucasian-American,1.0,7.0,30.0,15.0,15.0,20.0,5.0,15.0,9.0,9.0,9.0,9.0,8.0,,25.0,20.0,10.0,20.0,20.0,5.0,7.0,8.0,8.0,7.0,6.0,,0.18,6.0,,7.0,8.0,0.0,1
1,female,33.0,29.0,European/Caucasian-American,Latino/HispanicAmerican,1.0,7.0,75.0,5.0,5.0,10.0,0.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,25.0,20.0,10.0,20.0,20.0,5.0,9.0,8.0,8.0,7.0,9.0,,0.24,6.0,,8.0,9.0,0.0,1
1,female,33.0,30.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,7.0,50.0,10.0,10.0,10.0,5.0,15.0,8.0,7.0,6.0,6.0,6.0,6.0,25.0,20.0,10.0,20.0,20.0,5.0,5.0,9.0,8.0,5.0,7.0,,0.11,6.0,,7.0,7.0,0.0,0
1,female,33.0,27.0,European/Caucasian-American,European/Caucasian-American,1.0,7.0,30.0,20.0,15.0,15.0,8.0,12.0,10.0,8.0,6.0,8.0,5.0,8.0,25.0,20.0,10.0,20.0,20.0,5.0,9.0,8.0,5.0,10.0,7.0,,-0.17,6.0,,9.0,9.0,0.0,1
1,female,33.0,25.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,7.0,30.0,10.0,15.0,20.0,15.0,10.0,10.0,9.0,8.0,7.0,7.0,6.0,25.0,20.0,10.0,20.0,20.0,5.0,6.0,4.0,9.0,2.0,10.0,,0.15,6.0,,5.0,2.0,0.0,0
1,female,33.0,26.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,7.0,25.0,20.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,25.0,20.0,10.0,20.0,20.0,5.0,5.0,7.0,7.0,4.0,5.0,,-0.32,6.0,,5.0,5.0,0.0,0
1,female,33.0,29.0,European/Caucasian-American,European/Caucasian-American,1.0,7.0,25.0,15.0,20.0,20.0,10.0,10.0,6.0,7.0,6.0,6.0,5.0,3.0,25.0,20.0,10.0,20.0,20.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,0.32,6.0,,6.0,6.0,0.0,0
